Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2023,4,1,max_verstappen,Max,Verstappen,Dutch,93
2023,4,2,perez,Sergio,Pérez,Mexican,87
2023,4,3,alonso,Fernando,Alonso,Spanish,60
2023,4,4,hamilton,Lewis,Hamilton,British,48
2023,4,5,sainz,Carlos,Sainz,Spanish,34
2023,4,6,leclerc,Charles,Leclerc,Monegasque,28
2023,4,7,russell,George,Russell,British,28
2023,4,8,stroll,Lance,Stroll,Canadian,27
2023,4,9,norris,Lando,Norris,British,10
2023,4,10,hulkenberg,Nico,Hülkenberg,German,6
2023,4,11,piastri,Oscar,Piastri,Australian,4
2023,4,12,bottas,Valtteri,Bottas,Finnish,4
2023,4,13,ocon,Esteban,Ocon,French,4
2023,4,14,gasly,Pierre,Gasly,French,4
2023,4,15,zhou,Guanyu,Zhou,Chinese,2
2023,4,16,tsunoda,Yuki,Tsunoda,Japanese,2
2023,4,17,albon,Alexander,Albon,Thai,1
2023,4,18,kevin_magnussen,Kevin,Magnussen,Danish,1
2023,4,19,sargeant,Logan,Sargeant,American,0
2023,4,20,de_vries,Nyck,de Vries,Dutch,0
