Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2002,14,1,Ferrari,Italian,173,12
2002,14,2,Williams,British,86,1
2002,14,3,McLaren,British,57,1
2002,14,4,Renault,French,15,0
2002,14,5,Sauber,Swiss,11,0
2002,14,6,Jordan,Irish,7,0
2002,14,7,BAR,British,5,0
2002,14,8,Jaguar,British,4,0
2002,14,9,Minardi,Italian,2,0
2002,14,10,Toyota,Japanese,2,0
2002,14,11,Arrows,British,2,0
