Season,Round,RaceName,Position,DriverID,FirstName,FamilyName,Nationality,constructor,Q1_time,Q2_time,Q3_time
2020,5,70th Anniversary Grand Prix,1,BOT,Valtteri,Bottas,Finnish,Mercedes,1:26.738,1:25.785,1:25.154
2020,5,70th Anniversary Grand Prix,2,HAM,Lewis,Hamilton,British,Mercedes,1:26.818,1:26.266,1:25.217
2020,5,70th Anniversary Grand Prix,3,HUL,Nico,Hülkenberg,German,Racing Point,1:27.279,1:26.261,1:26.082
2020,5,70th Anniversary Grand Prix,4,VER,Max,Verstappen,Dutch,Red Bull,1:27.154,1:26.779,1:26.176
2020,5,70th Anniversary Grand Prix,5,RIC,Daniel,Ricciardo,Australian,Renault,1:27.442,1:26.636,1:26.297
2020,5,70th Anniversary Grand Prix,6,STR,Lance,Stroll,Canadian,Racing Point,1:27.187,1:26.674,1:26.428
2020,5,70th Anniversary Grand Prix,7,GAS,Pierre,Gasly,French,AlphaTauri,1:27.154,1:26.523,1:26.534
2020,5,70th Anniversary Grand Prix,8,LEC,Charles,Leclerc,Monegasque,Ferrari,1:27.427,1:26.709,1:26.614
2020,5,70th Anniversary Grand Prix,9,ALB,Alexander,Albon,Thai,Red Bull,1:27.153,1:26.642,1:26.669
2020,5,70th Anniversary Grand Prix,10,NOR,Lando,Norris,British,McLaren,1:27.217,1:26.885,1:26.778
2020,5,70th Anniversary Grand Prix,11,OCO,Esteban,Ocon,French,Renault,1:27.278,1:27.011,
2020,5,70th Anniversary Grand Prix,12,VET,Sebastian,Vettel,German,Ferrari,1:27.612,1:27.078,
2020,5,70th Anniversary Grand Prix,13,SAI,Carlos,Sainz,Spanish,McLaren,1:27.450,1:27.083,
2020,5,70th Anniversary Grand Prix,14,GRO,Romain,Grosjean,French,Haas F1 Team,1:27.519,1:27.254,
2020,5,70th Anniversary Grand Prix,15,RUS,George,Russell,British,Williams,1:27.757,1:27.455,
2020,5,70th Anniversary Grand Prix,16,KVY,Daniil,Kvyat,Russian,AlphaTauri,1:27.882,,
2020,5,70th Anniversary Grand Prix,17,MAG,Kevin,Magnussen,Danish,Haas F1 Team,1:28.236,,
2020,5,70th Anniversary Grand Prix,18,LAT,Nicholas,Latifi,Canadian,Williams,1:28.430,,
2020,5,70th Anniversary Grand Prix,19,GIO,Antonio,Giovinazzi,Italian,Alfa Romeo,1:28.433,,
2020,5,70th Anniversary Grand Prix,20,RAI,Kimi,Räikkönen,Finnish,Alfa Romeo,1:28.493,,
