Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2003,12,1,Ferrari,Italian,120,5
2003,12,2,Williams,British,118,4
2003,12,3,McLaren,British,103,2
2003,12,4,Renault,French,66,0
2003,12,5,BAR,British,15,0
2003,12,6,Toyota,Japanese,14,0
2003,12,7,Jaguar,British,12,0
2003,12,8,Jordan,Irish,11,1
2003,12,9,Sauber,Swiss,9,0
2003,12,10,Minardi,Italian,0,0
