Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2002,16,1,Ferrari,Italian,205,14
2002,16,2,Williams,British,89,1
2002,16,3,McLaren,British,61,1
2002,16,4,Renault,French,22,0
2002,16,5,Sauber,Swiss,11,0
2002,16,6,Jaguar,British,8,0
2002,16,7,BAR,British,7,0
2002,16,8,Jordan,Irish,7,0
2002,16,9,Minardi,Italian,2,0
2002,16,10,Toyota,Japanese,2,0
2002,16,11,Arrows,British,2,0
