Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2016,17,1,rosberg,Nico,Rosberg,German,313
2016,17,2,hamilton,Lewis,Hamilton,British,280
2016,17,3,ricciardo,Daniel,Ricciardo,Australian,212
2016,17,4,raikkonen,Kimi,Räikkönen,Finnish,170
2016,17,5,max_verstappen,Max,Verstappen,Dutch,165
2016,17,6,vettel,Sebastian,Vettel,German,165
2016,17,7,bottas,Valtteri,Bottas,Finnish,81
2016,17,8,perez,Sergio,Pérez,Mexican,80
2016,17,9,hulkenberg,Nico,Hülkenberg,German,54
2016,17,10,massa,Felipe,Massa,Brazilian,43
2016,17,11,alonso,Fernando,Alonso,Spanish,42
2016,17,12,sainz,Carlos,Sainz,Spanish,30
2016,17,13,grosjean,Romain,Grosjean,French,28
2016,17,14,kvyat,Daniil,Kvyat,Russian,25
2016,17,15,button,Jenson,Button,British,19
2016,17,16,kevin_magnussen,Kevin,Magnussen,Danish,7
2016,17,17,jolyon_palmer,Jolyon,Palmer,British,1
2016,17,18,wehrlein,Pascal,Wehrlein,German,1
2016,17,19,vandoorne,Stoffel,Vandoorne,Belgian,1
2016,17,20,gutierrez,Esteban,Gutiérrez,Mexican,0
2016,17,21,ericsson,Marcus,Ericsson,Swedish,0
2016,17,22,nasr,Felipe,Nasr,Brazilian,0
2016,17,23,haryanto,Rio,Haryanto,Indonesian,0
2016,17,24,ocon,Esteban,Ocon,French,0
