Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2007,13,1,hamilton,Lewis,Hamilton,British,92
2007,13,2,alonso,Fernando,Alonso,Spanish,89
2007,13,3,raikkonen,Kimi,Räikkönen,Finnish,74
2007,13,4,massa,Felipe,Massa,Brazilian,69
2007,13,5,heidfeld,Nick,Heidfeld,German,52
2007,13,6,kubica,Robert,Kubica,Polish,33
2007,13,7,kovalainen,Heikki,Kovalainen,Finnish,21
2007,13,8,fisichella,Giancarlo,Fisichella,Italian,17
2007,13,9,wurz,Alexander,Wurz,Austrian,13
2007,13,10,rosberg,Nico,Rosberg,German,12
2007,13,11,webber,Mark,Webber,Australian,8
2007,13,12,coulthard,David,Coulthard,British,8
2007,13,13,trulli,Jarno,Trulli,Italian,7
2007,13,14,ralf_schumacher,Ralf,Schumacher,German,5
2007,13,15,sato,Takuma,Sato,Japanese,4
2007,13,16,button,Jenson,Button,British,2
2007,13,17,vettel,Sebastian,Vettel,German,1
2007,13,18,barrichello,Rubens,Barrichello,Brazilian,0
2007,13,19,speed,Scott,Speed,American,0
2007,13,20,davidson,Anthony,Davidson,British,0
2007,13,21,sutil,Adrian,Sutil,German,0
2007,13,22,albers,Christijan,Albers,Dutch,0
2007,13,23,liuzzi,Vitantonio,Liuzzi,Italian,0
2007,13,24,yamamoto,Sakon,Yamamoto,Japanese,0
