Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2015,2,1,hamilton,Lewis,Hamilton,British,43
2015,2,2,vettel,Sebastian,Vettel,German,40
2015,2,3,rosberg,Nico,Rosberg,German,33
2015,2,4,massa,Felipe,Massa,Brazilian,20
2015,2,5,raikkonen,Kimi,Räikkönen,Finnish,12
2015,2,6,nasr,Felipe,Nasr,Brazilian,10
2015,2,7,bottas,Valtteri,Bottas,Finnish,10
2015,2,8,ricciardo,Daniel,Ricciardo,Australian,9
2015,2,9,hulkenberg,Nico,Hülkenberg,German,6
2015,2,10,max_verstappen,Max,Verstappen,Dutch,6
2015,2,11,sainz,Carlos,Sainz,Spanish,6
2015,2,12,ericsson,Marcus,Ericsson,Swedish,4
2015,2,13,kvyat,Daniil,Kvyat,Russian,2
2015,2,14,perez,Sergio,Pérez,Mexican,1
2015,2,15,grosjean,Romain,Grosjean,French,0
2015,2,16,button,Jenson,Button,British,0
2015,2,17,merhi,Roberto,Merhi,Spanish,0
2015,2,18,maldonado,Pastor,Maldonado,Venezuelan,0
2015,2,19,kevin_magnussen,Kevin,Magnussen,Danish,0
2015,2,20,alonso,Fernando,Alonso,Spanish,0
2015,2,21,stevens,Will,Stevens,British,0
