Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2019,3,1,hamilton,Lewis,Hamilton,British,68
2019,3,2,bottas,Valtteri,Bottas,Finnish,62
2019,3,3,max_verstappen,Max,Verstappen,Dutch,39
2019,3,4,vettel,Sebastian,Vettel,German,37
2019,3,5,leclerc,Charles,Leclerc,Monegasque,36
2019,3,6,gasly,Pierre,Gasly,French,13
2019,3,7,raikkonen,Kimi,Räikkönen,Finnish,12
2019,3,8,norris,Lando,Norris,British,8
2019,3,9,kevin_magnussen,Kevin,Magnussen,Danish,8
2019,3,10,hulkenberg,Nico,Hülkenberg,German,6
2019,3,11,ricciardo,Daniel,Ricciardo,Australian,6
2019,3,12,perez,Sergio,Pérez,Mexican,5
2019,3,13,albon,Alexander,Albon,Thai,3
2019,3,14,stroll,Lance,Stroll,Canadian,2
2019,3,15,kvyat,Daniil,Kvyat,Russian,1
2019,3,16,giovinazzi,Antonio,Giovinazzi,Italian,0
2019,3,17,grosjean,Romain,Grosjean,French,0
2019,3,18,sainz,Carlos,Sainz,Spanish,0
2019,3,19,russell,George,Russell,British,0
2019,3,20,kubica,Robert,Kubica,Polish,0
