Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2009,9,1,button,Jenson,Button,British,68
2009,9,2,vettel,Sebastian,Vettel,German,47
2009,9,3,webber,Mark,Webber,Australian,45.5
2009,9,4,barrichello,Rubens,Barrichello,Brazilian,44
2009,9,5,massa,Felipe,Massa,Brazilian,22
2009,9,6,trulli,Jarno,Trulli,Italian,21.5
2009,9,7,rosberg,Nico,Rosberg,German,20.5
2009,9,8,glock,Timo,Glock,German,13
2009,9,9,alonso,Fernando,Alonso,Spanish,13
2009,9,10,raikkonen,Kimi,Räikkönen,Finnish,10
2009,9,11,hamilton,Lewis,Hamilton,British,9
2009,9,12,heidfeld,Nick,Heidfeld,German,6
2009,9,13,kovalainen,Heikki,Kovalainen,Finnish,5
2009,9,14,buemi,Sébastien,Buemi,Swiss,3
2009,9,15,kubica,Robert,Kubica,Polish,2
2009,9,16,bourdais,Sébastien,Bourdais,French,2
2009,9,17,fisichella,Giancarlo,Fisichella,Italian,0
2009,9,18,sutil,Adrian,Sutil,German,0
2009,9,19,piquet_jr,Nelson,Piquet Jr.,Brazilian,0
2009,9,20,nakajima,Kazuki,Nakajima,Japanese,0
