Season,Round,RaceName,Position,DriverID,FirstName,FamilyName,Nationality,constructor,Q1_time,Q2_time,Q3_time
2017,20,Abu Dhabi Grand Prix,1,BOT,Valtteri,Bottas,Finnish,Mercedes,1:37.356,1:36.822,1:36.231
2017,20,Abu Dhabi Grand Prix,2,HAM,Lewis,Hamilton,British,Mercedes,1:37.391,1:36.742,1:36.403
2017,20,Abu Dhabi Grand Prix,3,VET,Sebastian,Vettel,German,Ferrari,1:37.817,1:37.023,1:36.777
2017,20,Abu Dhabi Grand Prix,4,RIC,Daniel,Ricciardo,Australian,Red Bull,1:38.016,1:37.583,1:36.959
2017,20,Abu Dhabi Grand Prix,5,RAI,Kimi,Räikkönen,Finnish,Ferrari,1:37.453,1:37.302,1:36.985
2017,20,Abu Dhabi Grand Prix,6,VER,Max,Verstappen,Dutch,Red Bull,1:38.021,1:37.777,1:37.328
2017,20,Abu Dhabi Grand Prix,7,HUL,Nico,Hülkenberg,German,Renault,1:38.781,1:38.138,1:38.282
2017,20,Abu Dhabi Grand Prix,8,PER,Sergio,Pérez,Mexican,Force India,1:38.601,1:38.359,1:38.374
2017,20,Abu Dhabi Grand Prix,9,OCO,Esteban,Ocon,French,Force India,1:38.896,1:38.392,1:38.397
2017,20,Abu Dhabi Grand Prix,10,MAS,Felipe,Massa,Brazilian,Williams,1:38.629,1:38.565,1:38.550
2017,20,Abu Dhabi Grand Prix,11,ALO,Fernando,Alonso,Spanish,McLaren,1:38.820,1:38.636,
2017,20,Abu Dhabi Grand Prix,12,SAI,Carlos,Sainz,Spanish,Renault,1:38.810,1:38.725,
2017,20,Abu Dhabi Grand Prix,13,VAN,Stoffel,Vandoorne,Belgian,McLaren,1:38.777,1:38.808,
2017,20,Abu Dhabi Grand Prix,14,MAG,Kevin,Magnussen,Danish,Haas F1 Team,1:39.395,1:39.298,
2017,20,Abu Dhabi Grand Prix,15,STR,Lance,Stroll,Canadian,Williams,1:39.503,1:39.646,
2017,20,Abu Dhabi Grand Prix,16,GRO,Romain,Grosjean,French,Haas F1 Team,1:39.516,,
2017,20,Abu Dhabi Grand Prix,17,GAS,Pierre,Gasly,French,Toro Rosso,1:39.724,,
2017,20,Abu Dhabi Grand Prix,18,WEH,Pascal,Wehrlein,German,Sauber,1:39.930,,
2017,20,Abu Dhabi Grand Prix,19,ERI,Marcus,Ericsson,Swedish,Sauber,1:39.994,,
2017,20,Abu Dhabi Grand Prix,20,HAR,Brendon,Hartley,New Zealander,Toro Rosso,1:40.471,,
