Season,roundNum,raceNum,qualiPosition,racePosition,driverID,firstName,familyName,nationality,totalPoints,status,gap,constructor
2021,10,British Grand Prix,2,1,HAM,Lewis,Hamilton,British,25,Finished,1:58:23.284,Mercedes
2021,10,British Grand Prix,4,2,LEC,Charles,Leclerc,Monegasque,18,Finished,+3.871,Ferrari
2021,10,British Grand Prix,3,3,BOT,Valtteri,Bottas,Finnish,15,Finished,+11.125,Mercedes
2021,10,British Grand Prix,5,4,NOR,Lando,Norris,British,12,Finished,+28.573,McLaren
2021,10,British Grand Prix,6,5,RIC,Daniel,Ricciardo,Australian,10,Finished,+42.624,McLaren
2021,10,British Grand Prix,10,6,SAI,Carlos,Sainz,Spanish,8,Finished,+43.454,Ferrari
2021,10,British Grand Prix,7,7,ALO,Fernando,Alonso,Spanish,6,Finished,+1:12.093,Alpine F1 Team
2021,10,British Grand Prix,14,8,STR,Lance,Stroll,Canadian,4,Finished,+1:14.289,Aston Martin
2021,10,British Grand Prix,9,9,OCO,Esteban,Ocon,French,2,Finished,+1:16.162,Alpine F1 Team
2021,10,British Grand Prix,16,10,TSU,Yuki,Tsunoda,Japanese,1,Finished,+1:22.065,AlphaTauri
2021,10,British Grand Prix,11,11,GAS,Pierre,Gasly,French,0,Finished,+1:25.327,AlphaTauri
2021,10,British Grand Prix,12,12,RUS,George,Russell,British,0,+1 Lap,,Williams
2021,10,British Grand Prix,15,13,GIO,Antonio,Giovinazzi,Italian,0,+1 Lap,,Alfa Romeo
2021,10,British Grand Prix,17,14,LAT,Nicholas,Latifi,Canadian,0,+1 Lap,,Williams
2021,10,British Grand Prix,13,15,RAI,Kimi,Räikkönen,Finnish,0,+1 Lap,,Alfa Romeo
2021,10,British Grand Prix,0,16,PER,Sergio,Pérez,Mexican,0,+1 Lap,,Red Bull
2021,10,British Grand Prix,19,17,MAZ,Nikita,Mazepin,Russian,0,+1 Lap,,Haas F1 Team
2021,10,British Grand Prix,18,18,MSC,Mick,Schumacher,German,0,+1 Lap,,Haas F1 Team
2021,10,British Grand Prix,8,19,VET,Sebastian,Vettel,German,0,Retired,,Aston Martin
2021,10,British Grand Prix,1,20,VER,Max,Verstappen,Dutch,0,Collision,,Red Bull
