Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2013,11,1,vettel,Sebastian,Vettel,German,197
2013,11,2,alonso,Fernando,Alonso,Spanish,151
2013,11,3,hamilton,Lewis,Hamilton,British,139
2013,11,4,raikkonen,Kimi,Räikkönen,Finnish,134
2013,11,5,webber,Mark,Webber,Australian,115
2013,11,6,rosberg,Nico,Rosberg,German,96
2013,11,7,massa,Felipe,Massa,Brazilian,67
2013,11,8,grosjean,Romain,Grosjean,French,53
2013,11,9,button,Jenson,Button,British,47
2013,11,10,resta,Paul,di Resta,British,36
2013,11,11,sutil,Adrian,Sutil,German,25
2013,11,12,perez,Sergio,Pérez,Mexican,18
2013,11,13,vergne,Jean-Éric,Vergne,French,13
2013,11,14,ricciardo,Daniel,Ricciardo,Australian,12
2013,11,15,hulkenberg,Nico,Hülkenberg,German,7
2013,11,16,maldonado,Pastor,Maldonado,Venezuelan,1
2013,11,17,bottas,Valtteri,Bottas,Finnish,0
2013,11,18,gutierrez,Esteban,Gutiérrez,Mexican,0
2013,11,19,jules_bianchi,Jules,Bianchi,French,0
2013,11,20,pic,Charles,Pic,French,0
2013,11,21,garde,Giedo,van der Garde,Dutch,0
2013,11,22,chilton,Max,Chilton,British,0
