Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2011,5,1,vettel,Sebastian,Vettel,German,118
2011,5,2,hamilton,Lewis,Hamilton,British,77
2011,5,3,webber,Mark,Webber,Australian,67
2011,5,4,button,Jenson,Button,British,61
2011,5,5,alonso,Fernando,Alonso,Spanish,51
2011,5,6,rosberg,Nico,Rosberg,German,26
2011,5,7,heidfeld,Nick,Heidfeld,German,25
2011,5,8,massa,Felipe,Massa,Brazilian,24
2011,5,9,petrov,Vitaly,Petrov,Russian,21
2011,5,10,michael_schumacher,Michael,Schumacher,German,14
2011,5,11,kobayashi,Kamui,Kobayashi,Japanese,9
2011,5,12,buemi,Sébastien,Buemi,Swiss,6
2011,5,13,sutil,Adrian,Sutil,German,2
2011,5,14,perez,Sergio,Pérez,Mexican,2
2011,5,15,resta,Paul,di Resta,British,2
2011,5,16,alguersuari,Jaime,Alguersuari,Spanish,0
2011,5,17,barrichello,Rubens,Barrichello,Brazilian,0
2011,5,18,trulli,Jarno,Trulli,Italian,0
2011,5,19,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,5,20,kovalainen,Heikki,Kovalainen,Finnish,0
2011,5,21,maldonado,Pastor,Maldonado,Venezuelan,0
2011,5,22,glock,Timo,Glock,German,0
2011,5,23,karthikeyan,Narain,Karthikeyan,Indian,0
2011,5,24,liuzzi,Vitantonio,Liuzzi,Italian,0
