Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2015,5,1,hamilton,Lewis,Hamilton,British,111
2015,5,2,rosberg,Nico,Rosberg,German,91
2015,5,3,vettel,Sebastian,Vettel,German,80
2015,5,4,raikkonen,Kimi,Räikkönen,Finnish,52
2015,5,5,bottas,Valtteri,Bottas,Finnish,42
2015,5,6,massa,Felipe,Massa,Brazilian,39
2015,5,7,ricciardo,Daniel,Ricciardo,Australian,25
2015,5,8,grosjean,Romain,Grosjean,French,16
2015,5,9,nasr,Felipe,Nasr,Brazilian,14
2015,5,10,sainz,Carlos,Sainz,Spanish,8
2015,5,11,max_verstappen,Max,Verstappen,Dutch,6
2015,5,12,hulkenberg,Nico,Hülkenberg,German,6
2015,5,13,perez,Sergio,Pérez,Mexican,5
2015,5,14,ericsson,Marcus,Ericsson,Swedish,5
2015,5,15,kvyat,Daniil,Kvyat,Russian,5
2015,5,16,alonso,Fernando,Alonso,Spanish,0
2015,5,17,button,Jenson,Button,British,0
2015,5,18,merhi,Roberto,Merhi,Spanish,0
2015,5,19,stevens,Will,Stevens,British,0
2015,5,20,maldonado,Pastor,Maldonado,Venezuelan,0
2015,5,21,kevin_magnussen,Kevin,Magnussen,Danish,0
