Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2024,4,1,max_verstappen,Max,Verstappen,Dutch,77
2024,4,2,perez,Sergio,Pérez,Mexican,64
2024,4,3,leclerc,Charles,Leclerc,Monegasque,59
2024,4,4,sainz,Carlos,Sainz,Spanish,55
2024,4,5,norris,Lando,Norris,British,37
2024,4,6,piastri,Oscar,Piastri,Australian,32
2024,4,7,russell,George,Russell,British,24
2024,4,8,alonso,Fernando,Alonso,Spanish,24
2024,4,9,hamilton,Lewis,Hamilton,British,10
2024,4,10,stroll,Lance,Stroll,Canadian,9
2024,4,11,tsunoda,Yuki,Tsunoda,Japanese,7
2024,4,12,bearman,Oliver,Bearman,British,6
2024,4,13,hulkenberg,Nico,Hülkenberg,German,3
2024,4,14,kevin_magnussen,Kevin,Magnussen,Danish,1
2024,4,15,albon,Alexander,Albon,Thai,0
2024,4,16,zhou,Guanyu,Zhou,Chinese,0
2024,4,17,ricciardo,Daniel,Ricciardo,Australian,0
2024,4,18,ocon,Esteban,Ocon,French,0
2024,4,19,gasly,Pierre,Gasly,French,0
2024,4,20,bottas,Valtteri,Bottas,Finnish,0
2024,4,21,sargeant,Logan,Sargeant,American,0
