Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2009,15,1,button,Jenson,Button,British,85
2009,15,2,barrichello,Rubens,Barrichello,Brazilian,71
2009,15,3,vettel,Sebastian,Vettel,German,69
2009,15,4,webber,Mark,Webber,Australian,51.5
2009,15,5,raikkonen,Kimi,Räikkönen,Finnish,45
2009,15,6,hamilton,Lewis,Hamilton,British,43
2009,15,7,rosberg,Nico,Rosberg,German,34.5
2009,15,8,trulli,Jarno,Trulli,Italian,30.5
2009,15,9,alonso,Fernando,Alonso,Spanish,26
2009,15,10,glock,Timo,Glock,German,24
2009,15,11,massa,Felipe,Massa,Brazilian,22
2009,15,12,kovalainen,Heikki,Kovalainen,Finnish,22
2009,15,13,heidfeld,Nick,Heidfeld,German,15
2009,15,14,kubica,Robert,Kubica,Polish,9
2009,15,15,fisichella,Giancarlo,Fisichella,Italian,8
2009,15,16,sutil,Adrian,Sutil,German,5
2009,15,17,buemi,Sébastien,Buemi,Swiss,3
2009,15,18,bourdais,Sébastien,Bourdais,French,2
2009,15,19,nakajima,Kazuki,Nakajima,Japanese,0
2009,15,20,piquet_jr,Nelson,Piquet Jr.,Brazilian,0
2009,15,21,liuzzi,Vitantonio,Liuzzi,Italian,0
2009,15,22,badoer,Luca,Badoer,Italian,0
2009,15,23,grosjean,Romain,Grosjean,French,0
2009,15,24,alguersuari,Jaime,Alguersuari,Spanish,0
