Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2018,2,1,Ferrari,Italian,65,2
2018,2,2,Mercedes,German,55,0
2018,2,3,McLaren,British,22,0
2018,2,4,Red Bull,Austrian,20,0
2018,2,5,Renault,French,15,0
2018,2,6,Toro Rosso,Italian,12,0
2018,2,7,Haas F1 Team,American,10,0
2018,2,8,Sauber,Swiss,2,0
2018,2,9,Force India,Indian,1,0
2018,2,10,Williams,British,0,0
