Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2002,2,1,michael_schumacher,Michael,Schumacher,German,14
2002,2,2,montoya,Juan,Pablo Montoya,Colombian,12
2002,2,3,ralf_schumacher,Ralf,Schumacher,German,10
2002,2,4,raikkonen,Kimi,Räikkönen,Finnish,4
2002,2,5,button,Jenson,Button,British,3
2002,2,6,irvine,Eddie,Irvine,British,3
2002,2,7,heidfeld,Nick,Heidfeld,German,2
2002,2,8,webber,Mark,Webber,Australian,2
2002,2,9,salo,Mika,Salo,Finnish,1
2002,2,10,massa,Felipe,Massa,Brazilian,1
2002,2,11,mcnish,Allan,McNish,British,0
2002,2,12,yoong,Alex,Yoong,Malaysian,0
2002,2,13,rosa,Pedro,de la Rosa,Spanish,0
2002,2,14,villeneuve,Jacques,Villeneuve,Canadian,0
2002,2,15,sato,Takuma,Sato,Japanese,0
2002,2,16,frentzen,Heinz-Harald,Frentzen,German,0
2002,2,17,fisichella,Giancarlo,Fisichella,Italian,0
