Season,Round,RaceName,Position,DriverID,FirstName,FamilyName,Nationality,constructor,Q1_time,Q2_time,Q3_time
2018,2,Bahrain Grand Prix,1,VET,Sebastian,Vettel,German,Ferrari,1:29.060,1:28.341,1:27.958
2018,2,Bahrain Grand Prix,2,RAI,Kimi,Räikkönen,Finnish,Ferrari,1:28.951,1:28.515,1:28.101
2018,2,Bahrain Grand Prix,3,BOT,Valtteri,Bottas,Finnish,Mercedes,1:29.275,1:28.794,1:28.124
2018,2,Bahrain Grand Prix,4,HAM,Lewis,Hamilton,British,Mercedes,1:29.396,1:28.458,1:28.220
2018,2,Bahrain Grand Prix,5,RIC,Daniel,Ricciardo,Australian,Red Bull,1:29.552,1:28.962,1:28.398
2018,2,Bahrain Grand Prix,6,GAS,Pierre,Gasly,French,Toro Rosso,1:30.121,1:29.836,1:29.329
2018,2,Bahrain Grand Prix,7,MAG,Kevin,Magnussen,Danish,Haas F1 Team,1:29.594,1:29.623,1:29.358
2018,2,Bahrain Grand Prix,8,HUL,Nico,Hülkenberg,German,Renault,1:30.260,1:29.187,1:29.570
2018,2,Bahrain Grand Prix,9,OCO,Esteban,Ocon,French,Force India,1:30.338,1:30.009,1:29.874
2018,2,Bahrain Grand Prix,10,SAI,Carlos,Sainz,Spanish,Renault,1:29.893,1:29.802,1:29.986
2018,2,Bahrain Grand Prix,11,HAR,Brendon,Hartley,New Zealander,Toro Rosso,1:30.412,1:30.105,
2018,2,Bahrain Grand Prix,12,PER,Sergio,Pérez,Mexican,Force India,1:30.218,1:30.156,
2018,2,Bahrain Grand Prix,13,ALO,Fernando,Alonso,Spanish,McLaren,1:30.530,1:30.212,
2018,2,Bahrain Grand Prix,14,VAN,Stoffel,Vandoorne,Belgian,McLaren,1:30.479,1:30.525,
2018,2,Bahrain Grand Prix,15,VER,Max,Verstappen,Dutch,Red Bull,1:29.374,,
2018,2,Bahrain Grand Prix,16,GRO,Romain,Grosjean,French,Haas F1 Team,1:30.530,,
2018,2,Bahrain Grand Prix,17,ERI,Marcus,Ericsson,Swedish,Sauber,1:31.063,,
2018,2,Bahrain Grand Prix,18,SIR,Sergey,Sirotkin,Russian,Williams,1:31.414,,
2018,2,Bahrain Grand Prix,19,LEC,Charles,Leclerc,Monegasque,Sauber,1:31.420,,
2018,2,Bahrain Grand Prix,20,STR,Lance,Stroll,Canadian,Williams,1:31.503,,
