Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2018,18,1,Mercedes,German,563,9
2018,18,2,Ferrari,Italian,497,6
2018,18,3,Red Bull,Austrian,337,3
2018,18,4,Renault,French,106,0
2018,18,5,Haas F1 Team,American,84,0
2018,18,6,McLaren,British,58,0
2018,18,7,Force India,Indian,47,0
2018,18,8,Toro Rosso,Italian,32,0
2018,18,9,Sauber,Swiss,28,0
2018,18,10,Williams,British,7,0
