Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2016,8,1,Mercedes,German,258,7
2016,8,2,Ferrari,Italian,177,0
2016,8,3,Red Bull,Austrian,140,1
2016,8,4,Williams,British,90,0
2016,8,5,Force India,Indian,59,0
2016,8,6,Toro Rosso,Italian,32,0
2016,8,7,McLaren,British,24,0
2016,8,8,Haas F1 Team,American,22,0
2016,8,9,Renault,French,6,0
2016,8,10,Sauber,Swiss,0,0
2016,8,11,Manor Marussia,British,0,0
