Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2022,12,1,max_verstappen,Max,Verstappen,Dutch,233
2022,12,2,leclerc,Charles,Leclerc,Monegasque,170
2022,12,3,perez,Sergio,Pérez,Mexican,163
2022,12,4,sainz,Carlos,Sainz,Spanish,144
2022,12,5,russell,George,Russell,British,143
2022,12,6,hamilton,Lewis,Hamilton,British,127
2022,12,7,norris,Lando,Norris,British,70
2022,12,8,ocon,Esteban,Ocon,French,56
2022,12,9,bottas,Valtteri,Bottas,Finnish,46
2022,12,10,alonso,Fernando,Alonso,Spanish,37
2022,12,11,kevin_magnussen,Kevin,Magnussen,Danish,22
2022,12,12,ricciardo,Daniel,Ricciardo,Australian,19
2022,12,13,gasly,Pierre,Gasly,French,16
2022,12,14,vettel,Sebastian,Vettel,German,15
2022,12,15,mick_schumacher,Mick,Schumacher,German,12
2022,12,16,tsunoda,Yuki,Tsunoda,Japanese,11
2022,12,17,zhou,Guanyu,Zhou,Chinese,5
2022,12,18,stroll,Lance,Stroll,Canadian,4
2022,12,19,albon,Alexander,Albon,Thai,3
2022,12,20,latifi,Nicholas,Latifi,Canadian,0
2022,12,21,hulkenberg,Nico,Hülkenberg,German,0
