Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2022,11,1,max_verstappen,Max,Verstappen,Dutch,208
2022,11,2,leclerc,Charles,Leclerc,Monegasque,170
2022,11,3,perez,Sergio,Pérez,Mexican,151
2022,11,4,sainz,Carlos,Sainz,Spanish,133
2022,11,5,russell,George,Russell,British,128
2022,11,6,hamilton,Lewis,Hamilton,British,109
2022,11,7,norris,Lando,Norris,British,64
2022,11,8,ocon,Esteban,Ocon,French,52
2022,11,9,bottas,Valtteri,Bottas,Finnish,46
2022,11,10,alonso,Fernando,Alonso,Spanish,29
2022,11,11,kevin_magnussen,Kevin,Magnussen,Danish,22
2022,11,12,ricciardo,Daniel,Ricciardo,Australian,17
2022,11,13,gasly,Pierre,Gasly,French,16
2022,11,14,vettel,Sebastian,Vettel,German,15
2022,11,15,mick_schumacher,Mick,Schumacher,German,12
2022,11,16,tsunoda,Yuki,Tsunoda,Japanese,11
2022,11,17,zhou,Guanyu,Zhou,Chinese,5
2022,11,18,albon,Alexander,Albon,Thai,3
2022,11,19,stroll,Lance,Stroll,Canadian,3
2022,11,20,latifi,Nicholas,Latifi,Canadian,0
2022,11,21,hulkenberg,Nico,Hülkenberg,German,0
