Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2024,14,1,max_verstappen,Max,Verstappen,Dutch,277
2024,14,2,norris,Lando,Norris,British,199
2024,14,3,leclerc,Charles,Leclerc,Monegasque,177
2024,14,4,piastri,Oscar,Piastri,Australian,167
2024,14,5,sainz,Carlos,Sainz,Spanish,162
2024,14,6,hamilton,Lewis,Hamilton,British,150
2024,14,7,perez,Sergio,Pérez,Mexican,131
2024,14,8,russell,George,Russell,British,116
2024,14,9,alonso,Fernando,Alonso,Spanish,49
2024,14,10,stroll,Lance,Stroll,Canadian,24
2024,14,11,hulkenberg,Nico,Hülkenberg,German,22
2024,14,12,tsunoda,Yuki,Tsunoda,Japanese,22
2024,14,13,ricciardo,Daniel,Ricciardo,Australian,12
2024,14,14,bearman,Oliver,Bearman,British,6
2024,14,15,gasly,Pierre,Gasly,French,6
2024,14,16,kevin_magnussen,Kevin,Magnussen,Danish,5
2024,14,17,ocon,Esteban,Ocon,French,5
2024,14,18,albon,Alexander,Albon,Thai,4
2024,14,19,zhou,Guanyu,Zhou,Chinese,0
2024,14,20,sargeant,Logan,Sargeant,American,0
2024,14,21,bottas,Valtteri,Bottas,Finnish,0
