Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2002,3,1,michael_schumacher,Michael,Schumacher,German,24
2002,3,2,ralf_schumacher,Ralf,Schumacher,German,16
2002,3,3,montoya,Juan,Pablo Montoya,Colombian,14
2002,3,4,button,Jenson,Button,British,6
2002,3,5,raikkonen,Kimi,Räikkönen,Finnish,4
2002,3,6,coulthard,David,Coulthard,British,4
2002,3,7,irvine,Eddie,Irvine,British,3
2002,3,8,webber,Mark,Webber,Australian,2
2002,3,9,heidfeld,Nick,Heidfeld,German,2
2002,3,10,salo,Mika,Salo,Finnish,2
2002,3,11,massa,Felipe,Massa,Brazilian,1
2002,3,12,yoong,Alex,Yoong,Malaysian,0
2002,3,13,mcnish,Allan,McNish,British,0
2002,3,14,rosa,Pedro,de la Rosa,Spanish,0
2002,3,15,villeneuve,Jacques,Villeneuve,Canadian,0
2002,3,16,sato,Takuma,Sato,Japanese,0
2002,3,17,frentzen,Heinz-Harald,Frentzen,German,0
2002,3,18,fisichella,Giancarlo,Fisichella,Italian,0
