Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2023,17,1,max_verstappen,Max,Verstappen,Dutch,433
2023,17,2,perez,Sergio,Pérez,Mexican,224
2023,17,3,hamilton,Lewis,Hamilton,British,194
2023,17,4,alonso,Fernando,Alonso,Spanish,183
2023,17,5,sainz,Carlos,Sainz,Spanish,153
2023,17,6,leclerc,Charles,Leclerc,Monegasque,145
2023,17,7,norris,Lando,Norris,British,136
2023,17,8,russell,George,Russell,British,132
2023,17,9,piastri,Oscar,Piastri,Australian,83
2023,17,10,stroll,Lance,Stroll,Canadian,47
2023,17,11,gasly,Pierre,Gasly,French,46
2023,17,12,ocon,Esteban,Ocon,French,44
2023,17,13,albon,Alexander,Albon,Thai,23
2023,17,14,bottas,Valtteri,Bottas,Finnish,10
2023,17,15,hulkenberg,Nico,Hülkenberg,German,9
2023,17,16,zhou,Guanyu,Zhou,Chinese,6
2023,17,17,tsunoda,Yuki,Tsunoda,Japanese,3
2023,17,18,kevin_magnussen,Kevin,Magnussen,Danish,3
2023,17,19,lawson,Liam,Lawson,New Zealander,2
2023,17,20,sargeant,Logan,Sargeant,American,0
2023,17,21,de_vries,Nyck,de Vries,Dutch,0
2023,17,22,ricciardo,Daniel,Ricciardo,Australian,0
