Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2011,14,1,Red Bull,Austrian,491,9
2011,14,2,McLaren,British,353,4
2011,14,3,Ferrari,Italian,268,1
2011,14,4,Mercedes,German,114,0
2011,14,5,Renault,French,70,0
2011,14,6,Force India,Indian,48,0
2011,14,7,Sauber,Swiss,36,0
2011,14,8,Toro Rosso,Italian,29,0
2011,14,9,Williams,British,5,0
2011,14,10,Lotus,Malaysian,0,0
2011,14,11,HRT,Spanish,0,0
2011,14,12,Virgin,British,0,0
