Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2005,6,1,alonso,Fernando,Alonso,Spanish,49
2005,6,2,raikkonen,Kimi,Räikkönen,Finnish,27
2005,6,3,trulli,Jarno,Trulli,Italian,26
2005,6,4,webber,Mark,Webber,Australian,18
2005,6,5,heidfeld,Nick,Heidfeld,German,17
2005,6,6,ralf_schumacher,Ralf,Schumacher,German,17
2005,6,7,fisichella,Giancarlo,Fisichella,Italian,14
2005,6,8,montoya,Juan,Pablo Montoya,Colombian,14
2005,6,9,michael_schumacher,Michael,Schumacher,German,12
2005,6,10,coulthard,David,Coulthard,British,10
2005,6,11,barrichello,Rubens,Barrichello,Brazilian,9
2005,6,12,wurz,Alexander,Wurz,Austrian,6
2005,6,13,villeneuve,Jacques,Villeneuve,Canadian,5
2005,6,14,rosa,Pedro,de la Rosa,Spanish,4
2005,6,15,klien,Christian,Klien,Austrian,3
2005,6,16,massa,Felipe,Massa,Brazilian,2
2005,6,17,liuzzi,Vitantonio,Liuzzi,Italian,1
2005,6,18,monteiro,Tiago,Monteiro,Portuguese,0
2005,6,19,karthikeyan,Narain,Karthikeyan,Indian,0
2005,6,20,friesacher,Patrick,Friesacher,Austrian,0
2005,6,21,albers,Christijan,Albers,Dutch,0
2005,6,22,button,Jenson,Button,British,0
2005,6,23,sato,Takuma,Sato,Japanese,0
2005,6,24,davidson,Anthony,Davidson,British,0
