Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2023,11,1,max_verstappen,Max,Verstappen,Dutch,281
2023,11,2,perez,Sergio,Pérez,Mexican,171
2023,11,3,alonso,Fernando,Alonso,Spanish,139
2023,11,4,hamilton,Lewis,Hamilton,British,133
2023,11,5,russell,George,Russell,British,90
2023,11,6,sainz,Carlos,Sainz,Spanish,87
2023,11,7,leclerc,Charles,Leclerc,Monegasque,80
2023,11,8,norris,Lando,Norris,British,60
2023,11,9,stroll,Lance,Stroll,Canadian,45
2023,11,10,ocon,Esteban,Ocon,French,31
2023,11,11,piastri,Oscar,Piastri,Australian,27
2023,11,12,gasly,Pierre,Gasly,French,16
2023,11,13,albon,Alexander,Albon,Thai,11
2023,11,14,hulkenberg,Nico,Hülkenberg,German,9
2023,11,15,bottas,Valtteri,Bottas,Finnish,5
2023,11,16,zhou,Guanyu,Zhou,Chinese,4
2023,11,17,tsunoda,Yuki,Tsunoda,Japanese,2
2023,11,18,kevin_magnussen,Kevin,Magnussen,Danish,2
2023,11,19,sargeant,Logan,Sargeant,American,0
2023,11,20,de_vries,Nyck,de Vries,Dutch,0
2023,11,21,ricciardo,Daniel,Ricciardo,Australian,0
