Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2023,22,1,max_verstappen,Max,Verstappen,Dutch,575
2023,22,2,perez,Sergio,Pérez,Mexican,285
2023,22,3,hamilton,Lewis,Hamilton,British,234
2023,22,4,alonso,Fernando,Alonso,Spanish,206
2023,22,5,leclerc,Charles,Leclerc,Monegasque,206
2023,22,6,norris,Lando,Norris,British,205
2023,22,7,sainz,Carlos,Sainz,Spanish,200
2023,22,8,russell,George,Russell,British,175
2023,22,9,piastri,Oscar,Piastri,Australian,97
2023,22,10,stroll,Lance,Stroll,Canadian,74
2023,22,11,gasly,Pierre,Gasly,French,62
2023,22,12,ocon,Esteban,Ocon,French,58
2023,22,13,albon,Alexander,Albon,Thai,27
2023,22,14,tsunoda,Yuki,Tsunoda,Japanese,17
2023,22,15,bottas,Valtteri,Bottas,Finnish,10
2023,22,16,hulkenberg,Nico,Hülkenberg,German,9
2023,22,17,ricciardo,Daniel,Ricciardo,Australian,6
2023,22,18,zhou,Guanyu,Zhou,Chinese,6
2023,22,19,kevin_magnussen,Kevin,Magnussen,Danish,3
2023,22,20,lawson,Liam,Lawson,New Zealander,2
2023,22,21,sargeant,Logan,Sargeant,American,1
2023,22,22,de_vries,Nyck,de Vries,Dutch,0
