Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2017,13,1,hamilton,Lewis,Hamilton,British,238
2017,13,2,vettel,Sebastian,Vettel,German,235
2017,13,3,bottas,Valtteri,Bottas,Finnish,197
2017,13,4,ricciardo,Daniel,Ricciardo,Australian,144
2017,13,5,raikkonen,Kimi,Räikkönen,Finnish,138
2017,13,6,max_verstappen,Max,Verstappen,Dutch,68
2017,13,7,perez,Sergio,Pérez,Mexican,58
2017,13,8,ocon,Esteban,Ocon,French,55
2017,13,9,sainz,Carlos,Sainz,Spanish,36
2017,13,10,hulkenberg,Nico,Hülkenberg,German,34
2017,13,11,massa,Felipe,Massa,Brazilian,31
2017,13,12,stroll,Lance,Stroll,Canadian,24
2017,13,13,grosjean,Romain,Grosjean,French,24
2017,13,14,kevin_magnussen,Kevin,Magnussen,Danish,11
2017,13,15,alonso,Fernando,Alonso,Spanish,10
2017,13,16,wehrlein,Pascal,Wehrlein,German,5
2017,13,17,kvyat,Daniil,Kvyat,Russian,4
2017,13,18,vandoorne,Stoffel,Vandoorne,Belgian,1
2017,13,19,jolyon_palmer,Jolyon,Palmer,British,0
2017,13,20,ericsson,Marcus,Ericsson,Swedish,0
2017,13,21,giovinazzi,Antonio,Giovinazzi,Italian,0
2017,13,22,button,Jenson,Button,British,0
2017,13,23,resta,Paul,di Resta,British,0
