Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2021,15,1,Mercedes,German,397.5,5
2021,15,2,Red Bull,Austrian,364.5,8
2021,15,3,McLaren,British,234,1
2021,15,4,Ferrari,Italian,216.5,0
2021,15,5,Alpine F1 Team,French,103,1
2021,15,6,AlphaTauri,Italian,84,0
2021,15,7,Aston Martin,British,59,0
2021,15,8,Williams,British,23,0
2021,15,9,Alfa Romeo,Swiss,7,0
2021,15,10,Haas F1 Team,American,0,0
