Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2021,21,1,max_verstappen,Max,Verstappen,Dutch,369.5
2021,21,2,hamilton,Lewis,Hamilton,British,369.5
2021,21,3,bottas,Valtteri,Bottas,Finnish,218
2021,21,4,perez,Sergio,Pérez,Mexican,190
2021,21,5,leclerc,Charles,Leclerc,Monegasque,158
2021,21,6,norris,Lando,Norris,British,154
2021,21,7,sainz,Carlos,Sainz,Spanish,149.5
2021,21,8,ricciardo,Daniel,Ricciardo,Australian,115
2021,21,9,gasly,Pierre,Gasly,French,100
2021,21,10,alonso,Fernando,Alonso,Spanish,77
2021,21,11,ocon,Esteban,Ocon,French,72
2021,21,12,vettel,Sebastian,Vettel,German,43
2021,21,13,stroll,Lance,Stroll,Canadian,34
2021,21,14,tsunoda,Yuki,Tsunoda,Japanese,20
2021,21,15,russell,George,Russell,British,16
2021,21,16,raikkonen,Kimi,Räikkönen,Finnish,10
2021,21,17,latifi,Nicholas,Latifi,Canadian,7
2021,21,18,giovinazzi,Antonio,Giovinazzi,Italian,3
2021,21,19,mick_schumacher,Mick,Schumacher,German,0
2021,21,20,kubica,Robert,Kubica,Polish,0
2021,21,21,mazepin,Nikita,Mazepin,Russian,0
