Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2012,10,1,alonso,Fernando,Alonso,Spanish,154
2012,10,2,webber,Mark,Webber,Australian,120
2012,10,3,vettel,Sebastian,Vettel,German,110
2012,10,4,raikkonen,Kimi,Räikkönen,Finnish,98
2012,10,5,hamilton,Lewis,Hamilton,British,92
2012,10,6,rosberg,Nico,Rosberg,German,76
2012,10,7,button,Jenson,Button,British,68
2012,10,8,grosjean,Romain,Grosjean,French,61
2012,10,9,perez,Sergio,Pérez,Mexican,47
2012,10,10,kobayashi,Kamui,Kobayashi,Japanese,33
2012,10,11,maldonado,Pastor,Maldonado,Venezuelan,29
2012,10,12,michael_schumacher,Michael,Schumacher,German,29
2012,10,13,resta,Paul,di Resta,British,27
2012,10,14,massa,Felipe,Massa,Brazilian,23
2012,10,15,hulkenberg,Nico,Hülkenberg,German,19
2012,10,16,bruno_senna,Bruno,Senna,Brazilian,18
2012,10,17,vergne,Jean-Éric,Vergne,French,4
2012,10,18,ricciardo,Daniel,Ricciardo,Australian,2
2012,10,19,kovalainen,Heikki,Kovalainen,Finnish,0
2012,10,20,petrov,Vitaly,Petrov,Russian,0
2012,10,21,glock,Timo,Glock,German,0
2012,10,22,pic,Charles,Pic,French,0
2012,10,23,karthikeyan,Narain,Karthikeyan,Indian,0
2012,10,24,rosa,Pedro,de la Rosa,Spanish,0
