Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2022,9,1,max_verstappen,Max,Verstappen,Dutch,175
2022,9,2,perez,Sergio,Pérez,Mexican,129
2022,9,3,leclerc,Charles,Leclerc,Monegasque,126
2022,9,4,russell,George,Russell,British,111
2022,9,5,sainz,Carlos,Sainz,Spanish,102
2022,9,6,hamilton,Lewis,Hamilton,British,77
2022,9,7,norris,Lando,Norris,British,50
2022,9,8,bottas,Valtteri,Bottas,Finnish,46
2022,9,9,ocon,Esteban,Ocon,French,39
2022,9,10,alonso,Fernando,Alonso,Spanish,18
2022,9,11,gasly,Pierre,Gasly,French,16
2022,9,12,kevin_magnussen,Kevin,Magnussen,Danish,15
2022,9,13,ricciardo,Daniel,Ricciardo,Australian,15
2022,9,14,vettel,Sebastian,Vettel,German,13
2022,9,15,tsunoda,Yuki,Tsunoda,Japanese,11
2022,9,16,zhou,Guanyu,Zhou,Chinese,5
2022,9,17,albon,Alexander,Albon,Thai,3
2022,9,18,stroll,Lance,Stroll,Canadian,3
2022,9,19,mick_schumacher,Mick,Schumacher,German,0
2022,9,20,hulkenberg,Nico,Hülkenberg,German,0
2022,9,21,latifi,Nicholas,Latifi,Canadian,0
