Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2016,8,1,rosberg,Nico,Rosberg,German,141
2016,8,2,hamilton,Lewis,Hamilton,British,117
2016,8,3,vettel,Sebastian,Vettel,German,96
2016,8,4,raikkonen,Kimi,Räikkönen,Finnish,81
2016,8,5,ricciardo,Daniel,Ricciardo,Australian,78
2016,8,6,max_verstappen,Max,Verstappen,Dutch,54
2016,8,7,bottas,Valtteri,Bottas,Finnish,52
2016,8,8,perez,Sergio,Pérez,Mexican,39
2016,8,9,massa,Felipe,Massa,Brazilian,38
2016,8,10,kvyat,Daniil,Kvyat,Russian,22
2016,8,11,grosjean,Romain,Grosjean,French,22
2016,8,12,hulkenberg,Nico,Hülkenberg,German,20
2016,8,13,alonso,Fernando,Alonso,Spanish,18
2016,8,14,sainz,Carlos,Sainz,Spanish,18
2016,8,15,kevin_magnussen,Kevin,Magnussen,Danish,6
2016,8,16,button,Jenson,Button,British,5
2016,8,17,vandoorne,Stoffel,Vandoorne,Belgian,1
2016,8,18,gutierrez,Esteban,Gutiérrez,Mexican,0
2016,8,19,jolyon_palmer,Jolyon,Palmer,British,0
2016,8,20,ericsson,Marcus,Ericsson,Swedish,0
2016,8,21,nasr,Felipe,Nasr,Brazilian,0
2016,8,22,wehrlein,Pascal,Wehrlein,German,0
2016,8,23,haryanto,Rio,Haryanto,Indonesian,0
