Season,Round,RaceName,Position,DriverID,FirstName,FamilyName,Nationality,constructor,Q1_time,Q2_time,Q3_time
2020,3,Hungarian Grand Prix,1,HAM,Lewis,Hamilton,British,Mercedes,1:14.907,1:14.261,1:13.447
2020,3,Hungarian Grand Prix,2,BOT,Valtteri,Bottas,Finnish,Mercedes,1:15.474,1:14.530,1:13.554
2020,3,Hungarian Grand Prix,3,STR,Lance,Stroll,Canadian,Racing Point,1:14.895,1:15.176,1:14.377
2020,3,Hungarian Grand Prix,4,PER,Sergio,Pérez,Mexican,Racing Point,1:14.681,1:15.394,1:14.545
2020,3,Hungarian Grand Prix,5,VET,Sebastian,Vettel,German,Ferrari,1:15.455,1:15.131,1:14.774
2020,3,Hungarian Grand Prix,6,LEC,Charles,Leclerc,Monegasque,Ferrari,1:15.793,1:15.006,1:14.817
2020,3,Hungarian Grand Prix,7,VER,Max,Verstappen,Dutch,Red Bull,1:15.495,1:14.976,1:14.849
2020,3,Hungarian Grand Prix,8,NOR,Lando,Norris,British,McLaren,1:15.444,1:15.085,1:14.966
2020,3,Hungarian Grand Prix,9,SAI,Carlos,Sainz,Spanish,McLaren,1:15.281,1:15.267,1:15.027
2020,3,Hungarian Grand Prix,10,GAS,Pierre,Gasly,French,AlphaTauri,1:15.767,1:15.508,
2020,3,Hungarian Grand Prix,11,RIC,Daniel,Ricciardo,Australian,Renault,1:15.848,1:15.661,
2020,3,Hungarian Grand Prix,12,RUS,George,Russell,British,Williams,1:15.585,1:15.698,
2020,3,Hungarian Grand Prix,13,ALB,Alexander,Albon,Thai,Red Bull,1:15.722,1:15.715,
2020,3,Hungarian Grand Prix,14,OCO,Esteban,Ocon,French,Renault,1:15.719,1:15.742,
2020,3,Hungarian Grand Prix,15,LAT,Nicholas,Latifi,Canadian,Williams,1:16.105,1:16.544,
2020,3,Hungarian Grand Prix,16,MAG,Kevin,Magnussen,Danish,Haas F1 Team,1:16.152,,
2020,3,Hungarian Grand Prix,17,KVY,Daniil,Kvyat,Russian,AlphaTauri,1:16.204,,
2020,3,Hungarian Grand Prix,18,GRO,Romain,Grosjean,French,Haas F1 Team,1:16.407,,
2020,3,Hungarian Grand Prix,19,GIO,Antonio,Giovinazzi,Italian,Alfa Romeo,1:16.506,,
2020,3,Hungarian Grand Prix,20,RAI,Kimi,Räikkönen,Finnish,Alfa Romeo,1:16.614,,
