Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2016,2,1,Mercedes,German,83,2
2016,2,2,Ferrari,Italian,33,0
2016,2,3,Red Bull,Austrian,30,0
2016,2,4,Williams,British,20,0
2016,2,5,Haas F1 Team,American,18,0
2016,2,6,Toro Rosso,Italian,11,0
2016,2,7,Force India,Indian,6,0
2016,2,8,McLaren,British,1,0
2016,2,9,Renault,French,0,0
2016,2,10,Sauber,Swiss,0,0
2016,2,11,Manor Marussia,British,0,0
