Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2002,15,1,Ferrari,Italian,189,13
2002,15,2,Williams,British,86,1
2002,15,3,McLaren,British,57,1
2002,15,4,Renault,French,20,0
2002,15,5,Sauber,Swiss,11,0
2002,15,6,Jaguar,British,8,0
2002,15,7,Jordan,Irish,7,0
2002,15,8,BAR,British,6,0
2002,15,9,Minardi,Italian,2,0
2002,15,10,Toyota,Japanese,2,0
2002,15,11,Arrows,British,2,0
