Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2016,16,1,rosberg,Nico,Rosberg,German,288
2016,16,2,hamilton,Lewis,Hamilton,British,265
2016,16,3,ricciardo,Daniel,Ricciardo,Australian,204
2016,16,4,raikkonen,Kimi,Räikkönen,Finnish,160
2016,16,5,vettel,Sebastian,Vettel,German,153
2016,16,6,max_verstappen,Max,Verstappen,Dutch,147
2016,16,7,bottas,Valtteri,Bottas,Finnish,80
2016,16,8,perez,Sergio,Pérez,Mexican,74
2016,16,9,hulkenberg,Nico,Hülkenberg,German,50
2016,16,10,alonso,Fernando,Alonso,Spanish,42
2016,16,11,massa,Felipe,Massa,Brazilian,41
2016,16,12,sainz,Carlos,Sainz,Spanish,30
2016,16,13,grosjean,Romain,Grosjean,French,28
2016,16,14,kvyat,Daniil,Kvyat,Russian,25
2016,16,15,button,Jenson,Button,British,19
2016,16,16,kevin_magnussen,Kevin,Magnussen,Danish,7
2016,16,17,jolyon_palmer,Jolyon,Palmer,British,1
2016,16,18,wehrlein,Pascal,Wehrlein,German,1
2016,16,19,vandoorne,Stoffel,Vandoorne,Belgian,1
2016,16,20,gutierrez,Esteban,Gutiérrez,Mexican,0
2016,16,21,ericsson,Marcus,Ericsson,Swedish,0
2016,16,22,nasr,Felipe,Nasr,Brazilian,0
2016,16,23,haryanto,Rio,Haryanto,Indonesian,0
2016,16,24,ocon,Esteban,Ocon,French,0
