Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2016,20,1,Mercedes,German,722,18
2016,20,2,Red Bull,Austrian,446,2
2016,20,3,Ferrari,Italian,375,0
2016,20,4,Force India,Indian,163,0
2016,20,5,Williams,British,136,0
2016,20,6,McLaren,British,75,0
2016,20,7,Toro Rosso,Italian,63,0
2016,20,8,Haas F1 Team,American,29,0
2016,20,9,Renault,French,8,0
2016,20,10,Sauber,Swiss,2,0
2016,20,11,Manor Marussia,British,1,0
