Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2015,12,1,hamilton,Lewis,Hamilton,British,252
2015,12,2,rosberg,Nico,Rosberg,German,199
2015,12,3,vettel,Sebastian,Vettel,German,178
2015,12,4,massa,Felipe,Massa,Brazilian,97
2015,12,5,raikkonen,Kimi,Räikkönen,Finnish,92
2015,12,6,bottas,Valtteri,Bottas,Finnish,91
2015,12,7,kvyat,Daniil,Kvyat,Russian,58
2015,12,8,ricciardo,Daniel,Ricciardo,Australian,55
2015,12,9,grosjean,Romain,Grosjean,French,38
2015,12,10,perez,Sergio,Pérez,Mexican,33
2015,12,11,hulkenberg,Nico,Hülkenberg,German,30
2015,12,12,max_verstappen,Max,Verstappen,Dutch,26
2015,12,13,nasr,Felipe,Nasr,Brazilian,16
2015,12,14,maldonado,Pastor,Maldonado,Venezuelan,12
2015,12,15,alonso,Fernando,Alonso,Spanish,11
2015,12,16,sainz,Carlos,Sainz,Spanish,9
2015,12,17,ericsson,Marcus,Ericsson,Swedish,9
2015,12,18,button,Jenson,Button,British,6
2015,12,19,merhi,Roberto,Merhi,Spanish,0
2015,12,20,stevens,Will,Stevens,British,0
2015,12,21,kevin_magnussen,Kevin,Magnussen,Danish,0
