Season,Round,RaceName,Position,DriverID,FirstName,FamilyName,Nationality,constructor,Q1_time,Q2_time,Q3_time
2019,17,Japanese Grand Prix,1,VET,Sebastian,Vettel,German,Ferrari,1:28.988,1:28.174,1:27.064
2019,17,Japanese Grand Prix,2,LEC,Charles,Leclerc,Monegasque,Ferrari,1:28.405,1:28.179,1:27.253
2019,17,Japanese Grand Prix,3,BOT,Valtteri,Bottas,Finnish,Mercedes,1:28.896,1:27.688,1:27.293
2019,17,Japanese Grand Prix,4,HAM,Lewis,Hamilton,British,Mercedes,1:28.735,1:27.826,1:27.302
2019,17,Japanese Grand Prix,5,VER,Max,Verstappen,Dutch,Red Bull,1:28.754,1:28.499,1:27.851
2019,17,Japanese Grand Prix,6,ALB,Alexander,Albon,Thai,Red Bull,1:29.351,1:28.156,1:27.851
2019,17,Japanese Grand Prix,7,SAI,Carlos,Sainz,Spanish,McLaren,1:29.018,1:28.577,1:28.304
2019,17,Japanese Grand Prix,8,NOR,Lando,Norris,British,McLaren,1:28.873,1:28.571,1:28.464
2019,17,Japanese Grand Prix,9,GAS,Pierre,Gasly,French,Toro Rosso,1:29.411,1:28.779,1:28.836
2019,17,Japanese Grand Prix,10,GRO,Romain,Grosjean,French,Haas F1 Team,1:29.572,1:29.144,1:29.341
2019,17,Japanese Grand Prix,11,GIO,Antonio,Giovinazzi,Italian,Alfa Romeo,1:29.604,1:29.254,
2019,17,Japanese Grand Prix,12,STR,Lance,Stroll,Canadian,Racing Point,1:29.594,1:29.345,
2019,17,Japanese Grand Prix,13,RAI,Kimi,Räikkönen,Finnish,Alfa Romeo,1:29.636,1:29.358,
2019,17,Japanese Grand Prix,14,KVY,Daniil,Kvyat,Russian,Toro Rosso,1:29.723,1:29.563,
2019,17,Japanese Grand Prix,15,HUL,Nico,Hülkenberg,German,Renault,1:29.619,1:30.112,
2019,17,Japanese Grand Prix,16,RIC,Daniel,Ricciardo,Australian,Renault,1:29.822,,
2019,17,Japanese Grand Prix,17,PER,Sergio,Pérez,Mexican,Racing Point,1:30.344,,
2019,17,Japanese Grand Prix,18,RUS,George,Russell,British,Williams,1:30.364,,
2019,17,Japanese Grand Prix,19,MAG,Kevin,Magnussen,Danish,Haas F1 Team,"",,
2019,17,Japanese Grand Prix,20,KUB,Robert,Kubica,Polish,Williams,"",,
