Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2022,1,1,leclerc,Charles,Leclerc,Monegasque,26
2022,1,2,sainz,Carlos,Sainz,Spanish,18
2022,1,3,hamilton,Lewis,Hamilton,British,15
2022,1,4,russell,George,Russell,British,12
2022,1,5,kevin_magnussen,Kevin,Magnussen,Danish,10
2022,1,6,bottas,Valtteri,Bottas,Finnish,8
2022,1,7,ocon,Esteban,Ocon,French,6
2022,1,8,tsunoda,Yuki,Tsunoda,Japanese,4
2022,1,9,alonso,Fernando,Alonso,Spanish,2
2022,1,10,zhou,Guanyu,Zhou,Chinese,1
2022,1,11,mick_schumacher,Mick,Schumacher,German,0
2022,1,12,stroll,Lance,Stroll,Canadian,0
2022,1,13,albon,Alexander,Albon,Thai,0
2022,1,14,ricciardo,Daniel,Ricciardo,Australian,0
2022,1,15,norris,Lando,Norris,British,0
2022,1,16,latifi,Nicholas,Latifi,Canadian,0
2022,1,17,hulkenberg,Nico,Hülkenberg,German,0
2022,1,18,perez,Sergio,Pérez,Mexican,0
2022,1,19,max_verstappen,Max,Verstappen,Dutch,0
2022,1,20,gasly,Pierre,Gasly,French,0
