Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2009,17,1,button,Jenson,Button,British,95
2009,17,2,vettel,Sebastian,Vettel,German,84
2009,17,3,barrichello,Rubens,Barrichello,Brazilian,77
2009,17,4,webber,Mark,Webber,Australian,69.5
2009,17,5,hamilton,Lewis,Hamilton,British,49
2009,17,6,raikkonen,Kimi,Räikkönen,Finnish,48
2009,17,7,rosberg,Nico,Rosberg,German,34.5
2009,17,8,trulli,Jarno,Trulli,Italian,32.5
2009,17,9,alonso,Fernando,Alonso,Spanish,26
2009,17,10,glock,Timo,Glock,German,24
2009,17,11,massa,Felipe,Massa,Brazilian,22
2009,17,12,kovalainen,Heikki,Kovalainen,Finnish,22
2009,17,13,heidfeld,Nick,Heidfeld,German,19
2009,17,14,kubica,Robert,Kubica,Polish,17
2009,17,15,fisichella,Giancarlo,Fisichella,Italian,8
2009,17,16,buemi,Sébastien,Buemi,Swiss,6
2009,17,17,sutil,Adrian,Sutil,German,5
2009,17,18,kobayashi,Kamui,Kobayashi,Japanese,3
2009,17,19,bourdais,Sébastien,Bourdais,French,2
2009,17,20,nakajima,Kazuki,Nakajima,Japanese,0
2009,17,21,piquet_jr,Nelson,Piquet Jr.,Brazilian,0
2009,17,22,liuzzi,Vitantonio,Liuzzi,Italian,0
2009,17,23,grosjean,Romain,Grosjean,French,0
2009,17,24,alguersuari,Jaime,Alguersuari,Spanish,0
2009,17,25,badoer,Luca,Badoer,Italian,0
