Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2019,11,1,hamilton,Lewis,Hamilton,British,225
2019,11,2,bottas,Valtteri,Bottas,Finnish,184
2019,11,3,max_verstappen,Max,Verstappen,Dutch,162
2019,11,4,vettel,Sebastian,Vettel,German,141
2019,11,5,leclerc,Charles,Leclerc,Monegasque,120
2019,11,6,gasly,Pierre,Gasly,French,55
2019,11,7,sainz,Carlos,Sainz,Spanish,48
2019,11,8,kvyat,Daniil,Kvyat,Russian,27
2019,11,9,raikkonen,Kimi,Räikkönen,Finnish,25
2019,11,10,norris,Lando,Norris,British,22
2019,11,11,ricciardo,Daniel,Ricciardo,Australian,22
2019,11,12,stroll,Lance,Stroll,Canadian,18
2019,11,13,kevin_magnussen,Kevin,Magnussen,Danish,18
2019,11,14,hulkenberg,Nico,Hülkenberg,German,17
2019,11,15,albon,Alexander,Albon,Thai,15
2019,11,16,perez,Sergio,Pérez,Mexican,13
2019,11,17,grosjean,Romain,Grosjean,French,8
2019,11,18,giovinazzi,Antonio,Giovinazzi,Italian,1
2019,11,19,kubica,Robert,Kubica,Polish,1
2019,11,20,russell,George,Russell,British,0
