Season,roundNum,raceNum,qualiPosition,racePosition,driverID,firstName,familyName,nationality,totalPoints,status,gap,constructor
2008,7,Canadian Grand Prix,2,1,KUB,Robert,Kubica,Polish,10,Finished,1:36:24.227,BMW Sauber
2008,7,Canadian Grand Prix,8,2,HEI,Nick,Heidfeld,German,8,Finished,+16.495,BMW Sauber
2008,7,Canadian Grand Prix,13,3,COU,David,Coulthard,British,6,Finished,+23.352,Red Bull
2008,7,Canadian Grand Prix,11,4,GLO,Timo,Glock,German,5,Finished,+42.627,Toyota
2008,7,Canadian Grand Prix,6,5,MAS,Felipe,Massa,Brazilian,4,Finished,+43.934,Ferrari
2008,7,Canadian Grand Prix,14,6,TRU,Jarno,Trulli,Italian,3,Finished,+47.775,Toyota
2008,7,Canadian Grand Prix,9,7,BAR,Rubens,Barrichello,Brazilian,2,Finished,+53.597,Honda
2008,7,Canadian Grand Prix,19,8,VET,Sebastian,Vettel,German,1,Finished,+54.120,Toro Rosso
2008,7,Canadian Grand Prix,7,9,KOV,Heikki,Kovalainen,Finnish,0,Finished,+54.433,McLaren
2008,7,Canadian Grand Prix,5,10,ROS,Nico,Rosberg,German,0,Finished,+54.749,Williams
2008,7,Canadian Grand Prix,20,11,BUT,Jenson,Button,British,0,Finished,+1:07.540,Honda
2008,7,Canadian Grand Prix,10,12,WEB,Mark,Webber,Australian,0,Finished,+1:11.299,Red Bull
2008,7,Canadian Grand Prix,18,13,BOU,Sébastien,Bourdais,French,0,+1 Lap,,Toro Rosso
2008,7,Canadian Grand Prix,17,14,FIS,Giancarlo,Fisichella,Italian,0,Spun off,,Force India
2008,7,Canadian Grand Prix,12,15,NAK,Kazuki,Nakajima,Japanese,0,Accident,,Williams
2008,7,Canadian Grand Prix,4,16,ALO,Fernando,Alonso,Spanish,0,Spun off,,Renault
2008,7,Canadian Grand Prix,15,17,PIQ,Nelson,Piquet Jr.,Brazilian,0,Brakes,,Renault
2008,7,Canadian Grand Prix,3,18,RAI,Kimi,Räikkönen,Finnish,0,Collision,,Ferrari
2008,7,Canadian Grand Prix,1,19,HAM,Lewis,Hamilton,British,0,Collision,,McLaren
2008,7,Canadian Grand Prix,16,20,SUT,Adrian,Sutil,German,0,Gearbox,,Force India
