Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2017,2,1,Mercedes,German,66,1
2017,2,2,Ferrari,Italian,65,1
2017,2,3,Red Bull,Austrian,37,0
2017,2,4,Toro Rosso,Italian,12,0
2017,2,5,Force India,Indian,10,0
2017,2,6,Williams,British,8,0
2017,2,7,Haas F1 Team,American,4,0
2017,2,8,Renault,French,0,0
2017,2,9,Sauber,Swiss,0,0
2017,2,10,McLaren,British,0,0
