Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2021,5,1,max_verstappen,Max,Verstappen,Dutch,105
2021,5,2,hamilton,Lewis,Hamilton,British,101
2021,5,3,norris,Lando,Norris,British,56
2021,5,4,bottas,Valtteri,Bottas,Finnish,47
2021,5,5,perez,Sergio,Pérez,Mexican,44
2021,5,6,leclerc,Charles,Leclerc,Monegasque,40
2021,5,7,sainz,Carlos,Sainz,Spanish,38
2021,5,8,ricciardo,Daniel,Ricciardo,Australian,24
2021,5,9,gasly,Pierre,Gasly,French,16
2021,5,10,ocon,Esteban,Ocon,French,12
2021,5,11,vettel,Sebastian,Vettel,German,10
2021,5,12,stroll,Lance,Stroll,Canadian,9
2021,5,13,alonso,Fernando,Alonso,Spanish,5
2021,5,14,tsunoda,Yuki,Tsunoda,Japanese,2
2021,5,15,giovinazzi,Antonio,Giovinazzi,Italian,1
2021,5,16,raikkonen,Kimi,Räikkönen,Finnish,0
2021,5,17,russell,George,Russell,British,0
2021,5,18,latifi,Nicholas,Latifi,Canadian,0
2021,5,19,mick_schumacher,Mick,Schumacher,German,0
2021,5,20,mazepin,Nikita,Mazepin,Russian,0
