Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2022,8,1,max_verstappen,Max,Verstappen,Dutch,150
2022,8,2,perez,Sergio,Pérez,Mexican,129
2022,8,3,leclerc,Charles,Leclerc,Monegasque,116
2022,8,4,russell,George,Russell,British,99
2022,8,5,sainz,Carlos,Sainz,Spanish,83
2022,8,6,hamilton,Lewis,Hamilton,British,62
2022,8,7,norris,Lando,Norris,British,50
2022,8,8,bottas,Valtteri,Bottas,Finnish,40
2022,8,9,ocon,Esteban,Ocon,French,31
2022,8,10,gasly,Pierre,Gasly,French,16
2022,8,11,alonso,Fernando,Alonso,Spanish,16
2022,8,12,kevin_magnussen,Kevin,Magnussen,Danish,15
2022,8,13,ricciardo,Daniel,Ricciardo,Australian,15
2022,8,14,vettel,Sebastian,Vettel,German,13
2022,8,15,tsunoda,Yuki,Tsunoda,Japanese,11
2022,8,16,albon,Alexander,Albon,Thai,3
2022,8,17,stroll,Lance,Stroll,Canadian,2
2022,8,18,zhou,Guanyu,Zhou,Chinese,1
2022,8,19,mick_schumacher,Mick,Schumacher,German,0
2022,8,20,hulkenberg,Nico,Hülkenberg,German,0
2022,8,21,latifi,Nicholas,Latifi,Canadian,0
