Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2002,1,1,Ferrari,Italian,10,1
2002,1,2,Williams,British,6,0
2002,1,3,McLaren,British,4,0
2002,1,4,Jaguar,British,3,0
2002,1,5,Minardi,Italian,2,0
2002,1,6,Toyota,Japanese,1,0
