Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2020,2,1,bottas,Valtteri,Bottas,Finnish,43
2020,2,2,hamilton,Lewis,Hamilton,British,37
2020,2,3,norris,Lando,Norris,British,26
2020,2,4,leclerc,Charles,Leclerc,Monegasque,18
2020,2,5,perez,Sergio,Pérez,Mexican,16
2020,2,6,max_verstappen,Max,Verstappen,Dutch,15
2020,2,7,sainz,Carlos,Sainz,Spanish,13
2020,2,8,albon,Alexander,Albon,Thai,12
2020,2,9,gasly,Pierre,Gasly,French,6
2020,2,10,stroll,Lance,Stroll,Canadian,6
2020,2,11,ocon,Esteban,Ocon,French,4
2020,2,12,ricciardo,Daniel,Ricciardo,Australian,4
2020,2,13,giovinazzi,Antonio,Giovinazzi,Italian,2
2020,2,14,kvyat,Daniil,Kvyat,Russian,1
2020,2,15,vettel,Sebastian,Vettel,German,1
2020,2,16,latifi,Nicholas,Latifi,Canadian,0
2020,2,17,raikkonen,Kimi,Räikkönen,Finnish,0
2020,2,18,kevin_magnussen,Kevin,Magnussen,Danish,0
2020,2,19,grosjean,Romain,Grosjean,French,0
2020,2,20,russell,George,Russell,British,0
