Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2020,4,1,Mercedes,German,146,4
2020,4,2,Red Bull,Austrian,78,0
2020,4,3,McLaren,British,51,0
2020,4,4,Ferrari,Italian,43,0
2020,4,5,Racing Point,British,42,0
2020,4,6,Renault,French,32,0
2020,4,7,AlphaTauri,Italian,13,0
2020,4,8,Alfa Romeo,Swiss,2,0
2020,4,9,Haas F1 Team,American,1,0
2020,4,10,Williams,British,0,0
